Frequency (Hz)	Level (dB)
12338.525391	-61.217510
12349.291992	-61.222660
12360.058594	-61.165825
12370.825195	-61.086994
12381.591797	-61.089710
12392.358398	-60.978008
12403.125000	-61.144131
12413.891602	-61.186398
12424.658203	-61.210690
12435.424805	-61.069706
12446.191406	-61.038891
12456.958008	-60.926048
12467.724609	-61.072475
12478.491211	-61.280960
12489.257812	-61.149979
12500.024414	-61.137310
12510.791016	-61.112465
12521.557617	-61.119881
12532.324219	-61.191048
12543.090820	-61.275738
12553.857422	-61.136879
12564.624023	-61.094864
12575.390625	-61.230968
12586.157227	-61.214031
12596.923828	-61.237595
12607.690430	-61.237652
12618.457031	-61.232567
12629.223633	-61.257374
12639.990234	-61.130676
12650.756836	-61.144905
12661.523438	-61.333920
12672.290039	-61.304153
12683.056641	-61.174229
12693.823242	-61.192348
12704.589844	-61.305889
12715.356445	-61.373165
12726.123047	-61.261425
12736.889648	-61.180641
12747.656250	-61.302414
12758.422852	-61.385738
12769.189453	-61.315861
12779.956055	-61.354103
12790.722656	-61.334305
12801.489258	-61.261902
12812.255859	-61.311398
12823.022461	-61.419590
12833.789062	-61.327164
12844.555664	-61.155418
12855.322266	-61.130985
12866.088867	-61.227222
12876.855469	-61.211803
12887.622070	-61.353500
12898.388672	-61.374542
12909.155273	-61.336395
12919.921875	-61.292492
12930.688477	-61.381233
12941.455078	-61.256382
12952.221680	-61.320316
12962.988281	-61.393394
12973.754883	-61.421890
12984.521484	-61.284233
12995.288086	-61.334103
13006.054688	-61.310757
13016.821289	-61.381340
13027.587891	-61.282913
13038.354492	-61.385670
13049.121094	-61.291100
13059.887695	-61.236496
13070.654297	-61.196026
13081.420898	-61.474377
13092.187500	-61.519371
13102.954102	-61.227055
13113.720703	-61.292000
13124.487305	-61.257099
13135.253906	-61.305576
13146.020508	-61.495953
13156.787109	-61.433563
13167.553711	-61.500576
13178.320312	-61.528145
13189.086914	-61.439049
13199.853516	-61.412468
13210.620117	-61.444447
13221.386719	-61.420673
13232.153320	-61.451843
13242.919922	-61.454723
13253.686523	-61.413410
13264.453125	-61.407112
13275.219727	-61.375931
13285.986328	-61.348351
13296.752930	-61.320148
13307.519531	-61.388760
13318.286133	-61.394939
13329.052734	-61.380093
13339.819336	-61.419735
13350.585938	-61.415401
13361.352539	-61.385101
13372.119141	-61.449314
13382.885742	-61.520519
13393.652344	-61.385624
13404.418945	-61.316051
13415.185547	-61.595066
13425.952148	-61.688190
13436.718750	-61.519161
13447.485352	-61.425198
13458.251953	-61.582867
13469.018555	-61.601685
13479.785156	-61.603836
13490.551758	-61.605122
13501.318359	-61.512066
13512.084961	-61.452572
13522.851562	-61.495453
13533.618164	-61.512360
13544.384766	-61.458290
13555.151367	-61.484550
13565.917969	-61.509621
13576.684570	-61.483051
13587.451172	-61.455940
13598.217773	-61.513447
13608.984375	-61.585987
13619.750977	-61.523453
13630.517578	-61.604942
13641.284180	-61.514149
13652.050781	-61.503716
13662.817383	-61.502384
13673.583984	-61.583031
13684.350586	-61.705803
13695.117188	-61.661037
13705.883789	-61.557701
13716.650391	-61.624512
13727.416992	-61.618511
13738.183594	-61.545357
13748.950195	-61.540451
13759.716797	-61.563709
13770.483398	-61.569408
13781.250000	-61.534882
13792.016602	-61.554558
13802.783203	-61.546402
13813.549805	-61.676678
13824.316406	-61.678810
13835.083008	-61.623745
13845.849609	-61.534779
13856.616211	-61.586227
13867.382812	-61.569721
13878.149414	-61.714867
13888.916016	-61.717247
13899.682617	-61.702179
13910.449219	-61.678173
13921.215820	-61.479271
13931.982422	-61.614166
13942.749023	-61.755592
13953.515625	-61.716084
13964.282227	-61.588482
13975.048828	-61.720028
13985.815430	-61.672268
13996.582031	-61.699097
14007.348633	-61.778187
14018.115234	-61.749416
14028.881836	-61.677902
14039.648438	-61.700207
14050.415039	-61.673805
14061.181641	-61.730984
14071.948242	-61.649380
14082.714844	-61.575363
14093.481445	-61.773952
14104.248047	-61.678825
14115.014648	-61.630455
14125.781250	-61.569332
14136.547852	-61.634209
14147.314453	-61.865490
14158.081055	-61.849709
14168.847656	-61.675594
14179.614258	-61.656727
14190.380859	-61.762901
14201.147461	-61.781956
14211.914062	-61.740753
14222.680664	-61.650093
14233.447266	-61.591080
14244.213867	-61.649590
14254.980469	-61.699684
14265.747070	-61.710098
14276.513672	-61.822826
14287.280273	-61.816677
14298.046875	-61.741264
14308.813477	-61.659115
14319.580078	-61.663357
14330.346680	-61.640625
14341.113281	-61.798080
14351.879883	-61.835873
14362.646484	-61.852364
14373.413086	-61.783993
14384.179688	-61.858891
14394.946289	-61.749763
14405.712891	-61.763260
14416.479492	-61.678532
14427.246094	-61.707436
14438.012695	-61.688259
14448.779297	-61.824783
14459.545898	-61.804245
14470.312500	-61.706203
14481.079102	-61.781174
14491.845703	-61.835751
14502.612305	-61.754395
14513.378906	-61.788025
14524.145508	-61.874851
14534.912109	-61.847637
14545.678711	-61.965744
14556.445312	-61.953278
14567.211914	-61.814590
14577.978516	-61.922626
14588.745117	-61.851566
14599.511719	-61.759655
14610.278320	-61.913647
14621.044922	-61.978622
14631.811523	-61.927898
14642.578125	-61.965206
14653.344727	-62.039062
14664.111328	-61.960022
14674.877930	-62.012749
14685.644531	-61.990669
14696.411133	-62.033058
14707.177734	-61.983864
14717.944336	-61.994186
14728.710938	-61.926517
14739.477539	-62.016632
14750.244141	-62.034473
14761.010742	-62.011284
14771.777344	-61.783760
14782.543945	-61.800495
14793.310547	-61.844646
14804.077148	-61.949131
14814.843750	-61.951405
14825.610352	-61.830330
14836.376953	-61.932949
14847.143555	-61.977295
14857.910156	-62.026928
14868.676758	-62.034660
14879.443359	-62.098373
14890.209961	-62.054268
14900.976562	-61.917458
14911.743164	-61.861187
14922.509766	-62.009899
14933.276367	-61.942909
14944.042969	-62.055191
14954.809570	-61.930756
14965.576172	-61.853436
14976.342773	-61.840843
14987.109375	-61.927429
14997.875977	-62.094414
15008.642578	-62.145885
15019.409180	-61.980381
15030.175781	-62.047485
15040.942383	-62.059010
15051.708984	-62.013924
15062.475586	-62.026310
15073.242188	-62.026943
15084.008789	-62.161472
15094.775391	-62.018494
15105.541992	-62.123734
15116.308594	-62.183983
15127.075195	-62.096867
15137.841797	-62.078712
15148.608398	-61.981949
15159.375000	-61.901909
15170.141602	-62.016750
15180.908203	-62.134880
15191.674805	-62.134773
15202.441406	-62.143471
15213.208008	-62.156975
15223.974609	-62.128506
15234.741211	-62.112328
15245.507812	-62.231430
15256.274414	-62.161263
15267.041016	-62.153065
15277.807617	-62.097630
15288.574219	-61.875301
15299.340820	-62.084431
15310.107422	-62.109203
15320.874023	-62.041382
15331.640625	-62.087917
15342.407227	-62.206875
15353.173828	-62.161743
15363.940430	-62.213081
15374.707031	-62.307549
15385.473633	-62.313938
15396.240234	-62.083466
15407.006836	-61.998455
15417.773438	-62.042862
15428.540039	-62.131847
15439.306641	-62.188412
15450.073242	-62.248161
15460.839844	-62.258907
15471.606445	-62.241714
15482.373047	-62.125580
15493.139648	-62.219513
15503.906250	-62.252682
15514.672852	-62.231564
15525.439453	-62.226192
15536.206055	-62.198067
15546.972656	-62.077942
15557.739258	-62.134872
15568.505859	-62.134563
15579.272461	-62.208916
15590.039062	-62.263641
15600.805664	-62.105640
15611.572266	-62.124878
15622.338867	-62.109806
15633.105469	-62.275890
15643.872070	-62.326492
15654.638672	-62.284470
15665.405273	-62.144386
15676.171875	-62.282253
15686.938477	-62.406933
15697.705078	-62.372471
15708.471680	-62.414326
15719.238281	-62.247749
15730.004883	-62.182762
15740.771484	-62.238716
15751.538086	-62.330593
15762.304688	-62.308903
15773.071289	-62.389355
15783.837891	-62.222630
15794.604492	-62.194305
15805.371094	-62.276855
15816.137695	-62.347637
15826.904297	-62.275295
15837.670898	-62.366745
15848.437500	-62.309422
15859.204102	-62.316067
15869.970703	-62.266109
15880.737305	-62.218918
15891.503906	-62.392612
15902.270508	-62.309216
15913.037109	-62.242485
15923.803711	-62.424301
15934.570312	-62.527130
15945.336914	-62.421696
15956.103516	-62.293312
15966.870117	-62.400856
15977.636719	-62.307175
15988.403320	-62.294655
15999.169922	-62.390297
16009.936523	-62.295109
16020.703125	-62.242577
16031.469727	-62.255146
16042.236328	-62.387276
16053.002930	-62.399082
16063.769531	-62.374363
16074.536133	-62.306339
16085.302734	-62.262295
16096.069336	-62.409660
16106.835938	-62.342609
16117.602539	-62.282909
16128.369141	-62.315147
16139.135742	-62.351845
16149.902344	-62.368744
16160.668945	-62.505085
16171.435547	-62.415531
16182.202148	-62.309052
16192.968750	-62.346062
16203.735352	-62.328640
16214.501953	-62.277512
16225.268555	-62.379684
16236.035156	-62.483715
16246.801758	-62.419407
16257.568359	-62.309849
16268.334961	-62.530937
16279.101562	-62.451962
16289.868164	-62.264565
16300.634766	-62.304123
16311.401367	-62.374889
16322.167969	-62.409626
16332.934570	-62.353683
16343.701172	-62.364418
16354.467773	-62.281612
16365.234375	-62.458462
16376.000977	-62.552925
16386.767578	-62.576317
16397.534180	-62.578976
16408.300781	-62.542763
16419.067383	-62.689911
16429.833984	-62.509319
16440.600586	-62.452751
16451.367188	-62.506336
16462.133789	-62.506214
16472.900391	-62.355072
16483.666992	-62.437546
16494.433594	-62.601009
16505.200195	-62.665123
16515.966797	-62.504681
16526.733398	-62.589245
16537.500000	-62.611851
16548.266602	-62.563232
16559.033203	-62.452171
16569.799805	-62.403149
16580.566406	-62.486221
16591.333008	-62.611252
16602.099609	-62.620861
16612.866211	-62.367527
16623.632812	-62.419037
16634.399414	-62.588852
16645.166016	-62.512585
16655.932617	-62.538002
16666.699219	-62.550713
16677.465820	-62.479073
16688.232422	-62.481571
16698.999023	-62.463688
16709.765625	-62.582443
16720.532227	-62.562500
16731.298828	-62.494362
16742.065430	-62.583385
16752.832031	-62.611458
16763.598633	-62.807411
16774.365234	-62.658398
16785.131836	-62.558990
16795.898438	-62.545383
16806.665039	-62.622429
16817.431641	-62.681465
16828.198242	-62.561848
16838.964844	-62.472942
16849.731445	-62.530216
16860.498047	-62.460522
16871.264648	-62.513760
16882.031250	-62.622364
16892.797852	-62.696884
16903.564453	-62.643463
16914.331055	-62.501514
16925.097656	-62.581348
16935.864258	-62.580029
16946.630859	-62.642693
16957.397461	-62.737751
16968.164062	-62.719765
16978.930664	-62.478439
16989.697266	-62.531734
17000.463867	-62.601299
17011.230469	-62.751163
17021.997070	-62.797424
17032.763672	-62.614616
17043.530273	-62.521839
17054.296875	-62.727390
17065.063477	-62.732353
17075.830078	-62.655792
17086.596680	-62.632282
17097.363281	-62.757454
17108.129883	-62.777176
17118.896484	-62.675438
17129.663086	-62.707878
17140.429688	-62.559353
17151.196289	-62.565094
17161.962891	-62.713642
17172.729492	-62.793461
17183.496094	-62.728363
17194.262695	-62.546474
17205.029297	-62.521294
17215.795898	-62.741089
17226.562500	-62.895191
17237.329102	-62.803677
17248.095703	-62.645355
17258.862305	-62.810535
17269.628906	-62.743999
17280.395508	-62.774990
17291.162109	-62.811737
17301.928711	-62.716236
17312.695312	-62.619186
17323.461914	-62.608891
17334.228516	-62.703964
17344.995117	-62.511745
17355.761719	-62.532516
17366.528320	-62.706619
17377.294922	-62.765823
17388.061523	-62.692265
17398.828125	-62.642971
17409.594727	-62.682472
17420.361328	-62.773220
17431.127930	-62.717045
17441.894531	-62.781891
17452.661133	-62.783901
17463.427734	-62.821476
17474.194336	-62.842659
17484.960938	-62.825481
17495.727539	-62.828808
17506.494141	-62.891941
17517.260742	-62.871418
17528.027344	-62.777145
17538.793945	-62.730923
17549.560547	-62.881630
17560.327148	-62.918987
17571.093750	-62.876282
17581.860352	-62.940384
17592.626953	-62.964550
17603.393555	-62.907326
17614.160156	-62.855240
17624.926758	-62.765846
17635.693359	-62.813198
17646.459961	-62.979870
17657.226562	-62.886948
17667.993164	-62.745903
17678.759766	-62.787903
17689.526367	-62.916954
17700.292969	-62.950661
17711.059570	-62.921715
17721.826172	-62.914742
17732.592773	-62.976326
17743.359375	-62.951084
17754.125977	-62.757122
17764.892578	-62.849983
17775.659180	-62.893978
17786.425781	-62.982262
17797.192383	-63.002384
17807.958984	-62.813908
17818.725586	-62.906734
17829.492188	-62.866840
17840.258789	-62.795799
17851.025391	-63.017193
17861.791992	-62.836582
17872.558594	-62.839649
17883.325195	-62.938156
17894.091797	-62.836132
17904.858398	-62.854961
17915.625000	-62.942532
17926.391602	-62.951069
17937.158203	-62.905151
17947.924805	-62.978233
17958.691406	-63.040062
17969.458008	-62.964527
17980.224609	-63.035370
17990.991211	-62.957279
18001.757812	-62.855209
18012.524414	-62.921341
18023.291016	-62.889702
18034.057617	-62.903690
18044.824219	-63.037880
18055.590820	-62.967968
18066.357422	-63.057438
18077.124023	-63.101753
18087.890625	-63.039215
18098.657227	-63.156219
18109.423828	-63.088913
18120.190430	-63.029572
18130.957031	-63.105045
18141.723633	-63.028694
18152.490234	-62.909489
18163.256836	-63.029053
18174.023438	-63.153225
18184.790039	-63.133465
18195.556641	-62.930695
18206.323242	-63.037228
18217.089844	-63.178818
18227.856445	-62.967442
18238.623047	-62.959148
18249.389648	-62.962395
18260.156250	-62.951599
18270.922852	-62.975780
18281.689453	-62.936356
18292.456055	-63.062630
18303.222656	-63.074013
18313.989258	-63.004467
18324.755859	-62.942688
18335.522461	-63.016602
18346.289062	-62.834988
18357.055664	-62.901413
18367.822266	-63.010784
18378.588867	-63.045582
18389.355469	-63.008488
18400.122070	-63.076046
18410.888672	-63.055130
18421.655273	-63.025211
18432.421875	-62.964363
18443.188477	-63.036114
18453.955078	-63.040081
18464.721680	-63.119530
18475.488281	-63.099823
18486.254883	-63.169559
18497.021484	-63.268749
18507.788086	-63.145649
18518.554688	-63.071331
18529.321289	-63.014019
18540.087891	-63.177670
18550.854492	-63.186646
18561.621094	-63.127949
18572.387695	-63.043583
18583.154297	-63.200581
18593.920898	-63.136627
18604.687500	-63.226437
18615.454102	-63.239239
18626.220703	-63.176540
18636.987305	-63.297749
18647.753906	-63.205502
18658.520508	-63.133373
18669.287109	-63.220268
18680.053711	-63.070034
18690.820312	-63.139568
18701.586914	-63.274063
18712.353516	-63.232613
18723.120117	-63.251579
18733.886719	-63.301430
18744.653320	-63.236034
18755.419922	-63.171185
18766.186523	-63.240028
18776.953125	-63.126720
18787.719727	-63.178356
18798.486328	-63.194374
18809.252930	-63.083118
18820.019531	-63.072701
18830.786133	-63.170612
18841.552734	-63.174191
18852.319336	-63.367645
18863.085938	-63.474781
18873.852539	-63.455158
18884.619141	-63.398972
18895.385742	-63.336491
18906.152344	-63.238728
18916.918945	-63.293728
18927.685547	-63.243950
18938.452148	-63.182491
18949.218750	-63.192780
18959.985352	-63.303940
18970.751953	-63.284206
18981.518555	-63.202400
18992.285156	-63.253094
19003.051758	-63.402809
19013.818359	-63.433159
19024.584961	-63.490402
19035.351562	-63.476940
19046.118164	-63.482693
19056.884766	-63.410923
19067.651367	-63.459370
19078.417969	-63.404743
19089.184570	-63.420135
19099.951172	-63.395126
19110.717773	-63.389084
19121.484375	-63.392963
19132.250977	-63.459755
19143.017578	-63.475658
19153.784180	-63.463802
19164.550781	-63.474220
19175.317383	-63.578228
19186.083984	-63.591900
19196.850586	-63.516628
19207.617188	-63.578522
19218.383789	-63.539604
19229.150391	-63.328476
19239.916992	-63.462746
19250.683594	-63.576889
19261.450195	-63.605289
19272.216797	-63.685802
19282.983398	-63.703926
19293.750000	-63.639172
19304.516602	-63.511150
19315.283203	-63.548176
19326.049805	-63.593029
19336.816406	-63.571777
19347.583008	-63.507542
19358.349609	-63.688992
19369.116211	-63.771862
19379.882812	-63.575943
19390.649414	-63.628754
19401.416016	-63.470680
19412.182617	-63.660839
19422.949219	-63.753254
19433.715820	-63.774567
19444.482422	-63.643578
19455.249023	-63.625980
19466.015625	-63.688408
19476.782227	-63.632145
19487.548828	-63.521816
19498.315430	-63.552544
19509.082031	-63.661861
19519.848633	-63.919079
19530.615234	-63.831879
19541.381836	-63.617821
19552.148438	-63.741196
19562.915039	-63.713570
19573.681641	-63.648952
19584.448242	-63.723564
19595.214844	-63.810242
19605.981445	-63.817856
19616.748047	-63.821999
19627.514648	-63.944450
19638.281250	-63.776596
19649.047852	-63.671146
19659.814453	-63.788490
19670.581055	-63.906567
19681.347656	-63.992443
19692.114258	-63.937489
19702.880859	-63.906998
19713.647461	-63.849804
19724.414062	-63.941147
19735.180664	-63.952824
19745.947266	-63.861115
19756.713867	-63.953850
19767.480469	-63.914467
19778.247070	-63.928268
19789.013672	-63.780174
19799.780273	-63.903492
19810.546875	-63.889908
19821.313477	-63.903294
19832.080078	-63.993042
19842.846680	-64.018921
19853.613281	-64.077965
19864.379883	-64.036392
19875.146484	-64.076073
19885.913086	-63.985397
19896.679688	-63.942799
19907.446289	-64.145370
19918.212891	-64.127792
19928.979492	-64.054878
19939.746094	-64.119522
19950.512695	-64.186836
19961.279297	-64.119621
19972.045898	-64.205406
19982.812500	-64.190605
19993.579102	-64.165634
20004.345703	-64.225945
20015.112305	-64.308937
20025.878906	-64.197960
20036.645508	-64.191757
20047.412109	-64.253006
20058.178711	-64.415604
20068.945312	-64.423584
20079.711914	-64.277229
20090.478516	-64.384346
20101.245117	-64.467995
20112.011719	-64.486557
20122.778320	-64.478111
20133.544922	-64.341980
20144.311523	-64.467674
20155.078125	-64.564430
20165.844727	-64.549126
20176.611328	-64.537842
20187.377930	-64.493912
20198.144531	-64.590500
20208.911133	-64.576355
20219.677734	-64.491386
20230.444336	-64.577652
20241.210938	-64.555069
20251.977539	-64.537498
20262.744141	-64.671280
20273.510742	-64.778473
20284.277344	-64.901375
20295.043945	-64.838806
20305.810547	-64.657173
20316.577148	-64.627449
20327.343750	-64.640945
20338.110352	-64.829872
20348.876953	-64.791237
20359.643555	-64.696144
20370.410156	-64.725555
20381.176758	-64.857613
20391.943359	-64.835602
20402.709961	-64.777275
20413.476562	-64.846588
20424.243164	-64.817001
20435.009766	-64.814835
20445.776367	-64.872337
20456.542969	-64.769066
20467.309570	-64.976997
20478.076172	-64.856819
20488.842773	-64.867210
20499.609375	-64.890961
20510.375977	-64.881165
20521.142578	-65.033279
20531.909180	-65.066238
20542.675781	-64.902817
20553.442383	-64.975960
20564.208984	-65.081528
20574.975586	-65.007568
20585.742188	-65.106056
20596.508789	-65.194130
20607.275391	-65.151039
20618.041992	-65.172821
20628.808594	-65.223503
20639.575195	-65.185722
20650.341797	-65.255478
20661.108398	-65.297050
20671.875000	-65.305450
20682.641602	-65.134377
20693.408203	-65.047867
20704.174805	-65.140739
20714.941406	-65.464592
20725.708008	-65.505959
20736.474609	-65.428757
20747.241211	-65.369156
20758.007812	-65.494614
20768.774414	-65.411476
20779.541016	-65.376534
20790.307617	-65.423424
20801.074219	-65.539352
20811.840820	-65.399368
20822.607422	-65.392143
20833.374023	-65.560165
20844.140625	-65.641205
20854.907227	-65.638298
20865.673828	-65.681839
20876.440430	-65.723373
20887.207031	-65.577797
20897.973633	-65.715370
20908.740234	-65.791809
20919.506836	-65.757294
20930.273438	-65.857536
20941.040039	-65.822861
20951.806641	-65.688591
20962.573242	-65.740860
20973.339844	-65.931839
20984.106445	-65.789040
20994.873047	-65.723495
21005.639648	-65.683022
21016.406250	-65.726501
21027.172852	-65.937134
21037.939453	-65.975929
21048.706055	-65.993713
21059.472656	-65.920265
21070.239258	-65.928482
21081.005859	-66.038254
21091.772461	-66.098175
21102.539062	-66.154617
21113.305664	-66.114059
21124.072266	-66.000191
21134.838867	-65.986153
21145.605469	-66.070610
21156.372070	-66.229843
21167.138672	-66.166161
21177.905273	-66.025841
21188.671875	-65.994217
21199.438477	-66.114792
21210.205078	-66.336739
21220.971680	-66.380226
21231.738281	-66.334496
21242.504883	-66.318504
21253.271484	-66.350342
21264.038086	-66.335777
21274.804688	-66.375938
21285.571289	-66.288994
21296.337891	-66.385239
21307.104492	-66.530151
21317.871094	-66.556488
21328.637695	-66.432335
21339.404297	-66.409828
21350.170898	-66.403976
21360.937500	-66.412621
21371.704102	-66.517426
21382.470703	-66.453049
21393.237305	-66.546890
21404.003906	-66.581894
21414.770508	-66.633293
21425.537109	-66.799072
21436.303711	-66.762421
21447.070312	-66.734535
21457.836914	-66.727654
21468.603516	-66.852486
21479.370117	-66.701180
21490.136719	-66.595146
21500.903320	-66.862068
21511.669922	-66.977722
21522.436523	-66.768692
21533.203125	-66.760391
21543.969727	-66.904289
21554.736328	-66.878098
21565.502930	-66.848366
21576.269531	-66.810898
21587.036133	-66.920830
21597.802734	-66.854141
21608.569336	-66.870979
21619.335938	-66.932426
21630.102539	-66.852196
21640.869141	-66.897850
21651.635742	-66.964676
21662.402344	-66.862305
21673.168945	-66.929192
21683.935547	-66.891235
21694.702148	-66.939758
21705.468750	-67.061470
21716.235352	-67.113312
21727.001953	-67.103371
21737.768555	-67.146896
21748.535156	-67.157303
21759.301758	-66.986420
21770.068359	-66.991524
21780.834961	-67.055420
21791.601562	-67.125298
21802.368164	-67.145615
21813.134766	-67.072372
21823.901367	-67.030960
21834.667969	-67.096519
21845.434570	-67.130630
21856.201172	-67.057625
21866.967773	-66.990669
21877.734375	-67.049690
21888.500977	-67.014603
21899.267578	-67.219582
21910.034180	-67.274124
21920.800781	-67.028961
21931.567383	-67.160675
21942.333984	-67.194519
21953.100586	-67.210938
21963.867188	-67.263397
21974.633789	-67.162247
21985.400391	-67.148216
21996.166992	-67.069885
22006.933594	-67.177689
22017.700195	-67.228401
22028.466797	-67.326775
22039.233398	-67.302132
