Frequency (Hz)	Level (dB)
12575.390625	-61.164051
12586.157227	-61.198315
12596.923828	-61.103958
12607.690430	-61.147202
12618.457031	-61.150215
12629.223633	-61.258171
12639.990234	-61.106625
12650.756836	-61.174610
12661.523438	-61.172016
12672.290039	-61.120880
12683.056641	-61.071289
12693.823242	-61.044014
12704.589844	-61.147579
12715.356445	-61.225220
12726.123047	-61.186146
12736.889648	-61.113392
12747.656250	-61.052238
12758.422852	-61.070042
12769.189453	-61.148918
12779.956055	-61.122581
12790.722656	-61.139271
12801.489258	-61.187752
12812.255859	-61.220795
12823.022461	-61.178272
12833.789062	-61.229931
12844.555664	-61.212959
12855.322266	-61.056854
12866.088867	-61.184612
12876.855469	-61.266857
12887.622070	-61.169857
12898.388672	-61.235313
12909.155273	-61.194687
12919.921875	-61.207275
12930.688477	-61.372860
12941.455078	-61.255825
12952.221680	-61.255569
12962.988281	-61.234337
12973.754883	-61.297081
12984.521484	-61.347858
12995.288086	-61.448788
13006.054688	-61.378334
13016.821289	-61.204830
13027.587891	-61.170444
13038.354492	-61.152847
13049.121094	-61.220730
13059.887695	-61.438942
13070.654297	-61.413326
13081.420898	-61.234653
13092.187500	-61.171638
13102.954102	-61.166592
13113.720703	-61.216095
13124.487305	-61.175888
13135.253906	-61.255177
13146.020508	-61.366043
13156.787109	-61.303631
13167.553711	-61.249779
13178.320312	-61.321449
13189.086914	-61.416096
13199.853516	-61.280468
13210.620117	-61.220985
13221.386719	-61.295441
13232.153320	-61.411800
13242.919922	-61.366310
13253.686523	-61.300728
13264.453125	-61.365452
13275.219727	-61.415852
13285.986328	-61.426735
13296.752930	-61.452511
13307.519531	-61.344601
13318.286133	-61.351982
13329.052734	-61.452923
13339.819336	-61.512695
13350.585938	-61.417942
13361.352539	-61.330780
13372.119141	-61.286507
13382.885742	-61.454113
13393.652344	-61.540455
13404.418945	-61.428349
13415.185547	-61.361858
13425.952148	-61.432892
13436.718750	-61.348595
13447.485352	-61.499409
13458.251953	-61.409828
13469.018555	-61.388336
13479.785156	-61.484467
13490.551758	-61.450577
13501.318359	-61.460682
13512.084961	-61.570969
13522.851562	-61.536736
13533.618164	-61.429253
13544.384766	-61.325733
13555.151367	-61.453220
13565.917969	-61.475578
13576.684570	-61.581337
13587.451172	-61.550175
13598.217773	-61.565056
13608.984375	-61.409504
13619.750977	-61.505104
13630.517578	-61.529007
13641.284180	-61.539867
13652.050781	-61.445873
13662.817383	-61.491230
13673.583984	-61.448429
13684.350586	-61.408386
13695.117188	-61.556408
13705.883789	-61.591858
13716.650391	-61.537415
13727.416992	-61.519550
13738.183594	-61.421574
13748.950195	-61.447704
13759.716797	-61.345512
13770.483398	-61.511890
13781.250000	-61.501072
13792.016602	-61.599659
13802.783203	-61.660347
13813.549805	-61.606464
13824.316406	-61.531055
13835.083008	-61.579487
13845.849609	-61.524502
13856.616211	-61.471413
13867.382812	-61.474575
13878.149414	-61.532280
13888.916016	-61.549206
13899.682617	-61.492599
13910.449219	-61.570538
13921.215820	-61.644558
13931.982422	-61.759605
13942.749023	-61.820053
13953.515625	-61.953133
13964.282227	-61.835537
13975.048828	-61.694939
13985.815430	-61.623459
13996.582031	-61.624378
14007.348633	-61.665936
14018.115234	-61.727623
14028.881836	-61.684242
14039.648438	-61.669994
14050.415039	-61.730843
14061.181641	-61.674026
14071.948242	-61.586624
14082.714844	-61.609245
14093.481445	-61.746868
14104.248047	-61.720955
14115.014648	-61.740967
14125.781250	-61.657398
14136.547852	-61.655762
14147.314453	-61.664768
14158.081055	-61.662987
14168.847656	-61.715969
14179.614258	-61.707531
14190.380859	-61.848522
14201.147461	-62.000904
14211.914062	-61.806076
14222.680664	-61.670139
14233.447266	-61.527264
14244.213867	-61.631622
14254.980469	-61.698048
14265.747070	-61.704651
14276.513672	-61.704071
14287.280273	-61.757305
14298.046875	-61.767044
14308.813477	-61.851772
14319.580078	-61.780216
14330.346680	-61.667385
14341.113281	-61.733479
14351.879883	-61.773262
14362.646484	-61.649387
14373.413086	-61.780029
14384.179688	-61.755688
14394.946289	-61.792702
14405.712891	-61.858917
14416.479492	-61.845989
14427.246094	-61.847534
14438.012695	-61.788624
14448.779297	-61.674561
14459.545898	-61.802841
14470.312500	-61.802250
14481.079102	-61.811047
14491.845703	-61.887966
14502.612305	-61.863293
14513.378906	-61.791977
14524.145508	-61.809429
14534.912109	-61.795319
14545.678711	-61.891476
14556.445312	-61.848289
14567.211914	-61.685173
14577.978516	-61.684368
14588.745117	-61.812000
14599.511719	-61.841206
14610.278320	-61.820454
14621.044922	-61.786812
14631.811523	-61.815193
14642.578125	-61.889172
14653.344727	-61.939129
14664.111328	-62.069126
14674.877930	-61.873615
14685.644531	-61.765720
14696.411133	-62.026268
14707.177734	-61.958523
14717.944336	-61.886978
14728.710938	-61.906143
14739.477539	-61.912785
14750.244141	-61.894054
14761.010742	-61.865753
14771.777344	-61.853096
14782.543945	-61.985359
14793.310547	-61.996250
14804.077148	-61.861652
14814.843750	-61.825768
14825.610352	-61.855484
14836.376953	-61.897263
14847.143555	-61.948681
14857.910156	-61.944389
14868.676758	-61.898418
14879.443359	-61.973606
14890.209961	-62.020401
14900.976562	-61.980228
14911.743164	-61.922295
14922.509766	-61.874668
14933.276367	-61.720642
14944.042969	-61.618656
14954.809570	-61.839420
14965.576172	-61.946465
14976.342773	-61.966766
14987.109375	-62.049812
14997.875977	-62.024811
15008.642578	-62.151043
15019.409180	-62.234261
15030.175781	-62.101574
15040.942383	-61.916477
15051.708984	-61.874073
15062.475586	-62.036655
15073.242188	-62.055779
15084.008789	-61.915169
15094.775391	-61.973408
15105.541992	-61.947567
15116.308594	-61.930817
15127.075195	-61.965828
15137.841797	-62.001389
15148.608398	-61.888508
15159.375000	-61.896732
15170.141602	-61.989964
15180.908203	-61.958725
15191.674805	-61.982025
15202.441406	-61.947746
15213.208008	-61.950169
15223.974609	-61.884918
15234.741211	-62.009209
15245.507812	-61.958385
15256.274414	-62.087967
15267.041016	-62.028206
15277.807617	-62.045261
15288.574219	-62.132481
15299.340820	-62.092003
15310.107422	-62.062931
15320.874023	-62.054695
15331.640625	-61.959839
15342.407227	-61.943638
15353.173828	-62.056698
15363.940430	-62.004375
15374.707031	-61.961964
15385.473633	-62.049332
15396.240234	-62.045734
15407.006836	-62.015823
15417.773438	-62.053070
15428.540039	-62.209747
15439.306641	-62.327084
15450.073242	-62.311634
15460.839844	-62.258884
15471.606445	-62.044277
15482.373047	-61.985569
15493.139648	-62.051052
15503.906250	-62.131676
15514.672852	-62.253056
15525.439453	-62.208385
15536.206055	-62.150829
15546.972656	-62.142506
15557.739258	-62.149563
15568.505859	-62.216858
15579.272461	-62.132645
15590.039062	-62.077946
15600.805664	-62.162563
15611.572266	-62.190830
15622.338867	-62.217861
15633.105469	-62.217552
15643.872070	-62.181030
15654.638672	-62.270348
15665.405273	-62.224785
15676.171875	-62.190605
15686.938477	-62.196587
15697.705078	-62.289791
15708.471680	-62.137787
15719.238281	-62.186649
15730.004883	-62.160583
15740.771484	-62.273407
15751.538086	-62.256824
15762.304688	-62.283451
15773.071289	-62.298580
15783.837891	-62.329769
15794.604492	-62.145760
15805.371094	-62.262856
15816.137695	-62.321228
15826.904297	-62.358418
15837.670898	-62.342529
15848.437500	-62.247807
15859.204102	-62.301380
15869.970703	-62.357365
15880.737305	-62.188526
15891.503906	-62.215855
15902.270508	-62.307201
15913.037109	-62.265018
15923.803711	-62.143257
15934.570312	-62.291393
15945.336914	-62.334660
15956.103516	-62.252579
15966.870117	-62.442802
15977.636719	-62.311062
15988.403320	-62.238300
15999.169922	-62.243446
16009.936523	-62.287952
16020.703125	-62.396210
16031.469727	-62.450420
16042.236328	-62.373383
16053.002930	-62.201973
16063.769531	-62.210087
16074.536133	-62.351906
16085.302734	-62.451550
16096.069336	-62.347656
16106.835938	-62.304329
16117.602539	-62.240513
16128.369141	-62.244404
16139.135742	-62.367016
16149.902344	-62.368389
16160.668945	-62.243958
16171.435547	-62.406841
16182.202148	-62.385235
16192.968750	-62.523312
16203.735352	-62.384037
16214.501953	-62.355808
16225.268555	-62.318607
16236.035156	-62.310730
16246.801758	-62.386906
16257.568359	-62.311729
16268.334961	-62.338470
16279.101562	-62.430943
16289.868164	-62.480232
16300.634766	-62.438492
16311.401367	-62.397297
16322.167969	-62.444237
16332.934570	-62.451946
16343.701172	-62.459175
16354.467773	-62.469223
16365.234375	-62.417904
16376.000977	-62.344021
16386.767578	-62.435085
16397.534180	-62.438507
16408.300781	-62.378952
16419.067383	-62.328327
16429.833984	-62.283539
16440.600586	-62.261158
16451.367188	-62.324913
16462.133789	-62.500038
16472.900391	-62.356049
16483.666992	-62.451973
16494.433594	-62.645817
16505.200195	-62.571484
16515.966797	-62.496754
16526.733398	-62.613674
16537.500000	-62.568890
16548.266602	-62.614418
16559.033203	-62.492950
16569.799805	-62.487167
16580.566406	-62.513187
16591.333008	-62.481499
16602.099609	-62.364372
16612.866211	-62.399410
16623.632812	-62.581738
16634.399414	-62.665188
16645.166016	-62.512909
16655.932617	-62.574528
16666.699219	-62.472672
16677.465820	-62.444733
16688.232422	-62.565887
16698.999023	-62.468636
16709.765625	-62.480083
16720.532227	-62.607067
16731.298828	-62.727646
16742.065430	-62.669273
16752.832031	-62.411716
16763.598633	-62.497738
16774.365234	-62.622150
16785.131836	-62.539688
16795.898438	-62.611633
16806.665039	-62.515812
16817.431641	-62.565681
16828.198242	-62.579556
16838.964844	-62.543228
16849.731445	-62.698833
16860.498047	-62.744152
16871.264648	-62.712257
16882.031250	-62.558380
16892.797852	-62.639713
16903.564453	-62.744129
16914.331055	-62.735481
16925.097656	-62.638935
16935.864258	-62.594212
16946.630859	-62.587715
16957.397461	-62.632915
16968.164062	-62.632305
16978.930664	-62.629551
16989.697266	-62.648285
17000.463867	-62.747410
17011.230469	-62.765163
17021.997070	-62.704430
17032.763672	-62.695091
17043.530273	-62.562260
17054.296875	-62.546143
17065.063477	-62.557980
17075.830078	-62.564827
17086.596680	-62.544792
17097.363281	-62.563755
17108.129883	-62.616459
17118.896484	-62.732021
17129.663086	-62.730171
17140.429688	-62.586639
17151.196289	-62.508072
17161.962891	-62.641396
17172.729492	-62.669991
17183.496094	-62.595272
17194.262695	-62.686768
17205.029297	-62.757751
17215.795898	-62.662369
17226.562500	-62.691750
17237.329102	-62.684177
17248.095703	-62.646057
17258.862305	-62.667023
17269.628906	-62.658157
17280.395508	-62.657417
17291.162109	-62.600872
17301.928711	-62.554798
17312.695312	-62.699703
17323.461914	-62.745014
17334.228516	-62.584164
17344.995117	-62.670162
17355.761719	-62.893188
17366.528320	-62.786018
17377.294922	-62.680790
17388.061523	-62.802616
17398.828125	-62.978424
17409.594727	-62.831696
17420.361328	-62.848099
17431.127930	-63.024212
17441.894531	-62.895020
17452.661133	-62.741096
17463.427734	-62.813366
17474.194336	-62.522415
17484.960938	-62.424217
17495.727539	-62.702637
17506.494141	-62.798752
17517.260742	-62.770924
17528.027344	-62.799225
17538.793945	-62.833096
17549.560547	-62.851151
17560.327148	-62.865429
17571.093750	-62.795132
17581.860352	-62.837097
17592.626953	-62.847546
17603.393555	-62.890099
17614.160156	-62.660984
17624.926758	-62.749702
17635.693359	-62.811241
17646.459961	-62.888142
17657.226562	-62.883476
17667.993164	-62.728741
17678.759766	-62.748295
17689.526367	-62.781300
17700.292969	-62.795879
17711.059570	-62.922409
17721.826172	-62.901909
17732.592773	-62.893887
17743.359375	-62.869640
17754.125977	-62.942905
17764.892578	-62.901623
17775.659180	-62.806866
17786.425781	-62.713013
17797.192383	-62.815769
17807.958984	-62.701389
17818.725586	-62.723255
17829.492188	-62.721630
17840.258789	-62.812332
17851.025391	-62.796501
17861.791992	-62.786152
17872.558594	-62.809864
17883.325195	-62.847363
17894.091797	-62.762550
17904.858398	-62.822746
17915.625000	-62.865459
17926.391602	-62.973557
17937.158203	-62.862190
17947.924805	-62.749371
17958.691406	-62.888866
17969.458008	-62.957054
17980.224609	-62.828812
17990.991211	-62.802685
18001.757812	-62.840298
18012.524414	-62.842411
18023.291016	-62.811764
18034.057617	-62.778088
18044.824219	-62.829712
18055.590820	-62.980564
18066.357422	-62.977955
18077.124023	-63.093903
18087.890625	-62.994373
18098.657227	-62.966068
18109.423828	-62.878567
18120.190430	-62.728195
18130.957031	-62.817795
18141.723633	-62.828758
18152.490234	-62.887123
18163.256836	-62.816334
18174.023438	-62.886669
18184.790039	-62.877087
18195.556641	-62.916832
18206.323242	-63.126965
18217.089844	-63.061947
18227.856445	-62.950737
18238.623047	-63.061501
18249.389648	-62.996922
18260.156250	-62.831219
18270.922852	-62.889469
18281.689453	-62.990139
18292.456055	-63.064751
18303.222656	-63.083389
18313.989258	-63.000942
18324.755859	-62.946785
18335.522461	-62.899349
18346.289062	-62.957417
18357.055664	-63.076939
18367.822266	-63.081066
18378.588867	-62.934628
18389.355469	-62.989044
18400.122070	-63.044682
18410.888672	-62.989220
18421.655273	-62.966412
18432.421875	-62.977501
18443.188477	-63.104752
18453.955078	-63.003563
18464.721680	-62.978382
18475.488281	-63.110714
18486.254883	-63.150864
18497.021484	-63.122478
18507.788086	-63.086868
18518.554688	-63.185055
18529.321289	-63.090206
18540.087891	-62.982357
18550.854492	-63.062916
18561.621094	-63.022354
18572.387695	-63.145065
18583.154297	-63.280991
18593.920898	-63.200180
18604.687500	-62.961555
18615.454102	-63.220448
18626.220703	-63.250473
18636.987305	-63.174305
18647.753906	-63.141701
18658.520508	-63.083790
18669.287109	-63.009014
18680.053711	-63.010601
18690.820312	-63.130924
18701.586914	-63.000397
18712.353516	-63.140869
18723.120117	-63.392677
18733.886719	-63.243668
18744.653320	-63.182419
18755.419922	-63.139721
18766.186523	-63.165737
18776.953125	-63.194168
18787.719727	-63.217197
18798.486328	-63.176777
18809.252930	-63.134663
18820.019531	-63.267193
18830.786133	-63.342453
18841.552734	-63.433163
18852.319336	-63.330482
18863.085938	-63.232414
18873.852539	-63.186516
18884.619141	-63.297157
18895.385742	-63.384911
18906.152344	-63.276466
18916.918945	-63.356335
18927.685547	-63.361530
18938.452148	-63.399540
18949.218750	-63.439342
18959.985352	-63.374535
18970.751953	-63.305092
18981.518555	-63.223850
18992.285156	-63.314377
19003.051758	-63.378502
19013.818359	-63.350742
19024.584961	-63.268772
19035.351562	-63.264206
19046.118164	-63.289833
19056.884766	-63.405510
19067.651367	-63.306747
19078.417969	-63.284504
19089.184570	-63.306297
19099.951172	-63.318661
19110.717773	-63.422497
19121.484375	-63.599709
19132.250977	-63.477127
19143.017578	-63.304081
19153.784180	-63.369984
19164.550781	-63.336212
19175.317383	-63.373562
19186.083984	-63.450844
19196.850586	-63.474823
19207.617188	-63.402218
19218.383789	-63.419144
19229.150391	-63.435204
19239.916992	-63.347023
19250.683594	-63.364574
19261.450195	-63.491901
19272.216797	-63.520329
19282.983398	-63.427189
19293.750000	-63.396179
19304.516602	-63.576210
19315.283203	-63.591038
19326.049805	-63.605606
19336.816406	-63.593746
19347.583008	-63.475418
19358.349609	-63.537235
19369.116211	-63.547619
19379.882812	-63.639343
19390.649414	-63.686214
19401.416016	-63.613060
19412.182617	-63.629921
19422.949219	-63.490299
19433.715820	-63.441841
19444.482422	-63.613308
19455.249023	-63.640011
19466.015625	-63.601334
19476.782227	-63.644371
19487.548828	-63.595554
19498.315430	-63.647125
19509.082031	-63.692566
19519.848633	-63.714569
19530.615234	-63.593021
19541.381836	-63.553741
19552.148438	-63.688709
19562.915039	-63.772285
19573.681641	-63.813160
19584.448242	-63.679836
19595.214844	-63.677799
19605.981445	-63.729084
19616.748047	-63.798973
19627.514648	-63.846619
19638.281250	-63.756813
19649.047852	-63.652637
19659.814453	-63.574326
19670.581055	-63.530079
19681.347656	-63.697636
19692.114258	-63.783760
19702.880859	-63.844433
19713.647461	-63.734779
19724.414062	-63.889420
19735.180664	-63.865135
19745.947266	-63.859364
19756.713867	-63.825150
19767.480469	-63.888248
19778.247070	-63.980717
19789.013672	-63.954208
19799.780273	-63.882809
19810.546875	-64.027405
19821.313477	-64.108681
19832.080078	-64.106636
19842.846680	-64.027496
19853.613281	-64.047661
19864.379883	-64.106834
19875.146484	-64.025826
19885.913086	-64.018837
19896.679688	-64.024803
19907.446289	-64.043144
19918.212891	-64.008133
19928.979492	-64.019455
19939.746094	-64.182060
19950.512695	-64.323761
19961.279297	-64.222488
19972.045898	-64.266884
19982.812500	-64.334595
19993.579102	-64.250664
20004.345703	-64.157234
20015.112305	-64.329018
20025.878906	-64.349037
20036.645508	-64.276619
20047.412109	-64.255981
20058.178711	-64.208076
20068.945312	-64.244217
20079.711914	-64.350906
20090.478516	-64.269005
20101.245117	-64.183746
20112.011719	-64.279190
20122.778320	-64.247894
20133.544922	-64.292130
20144.311523	-64.418320
20155.078125	-64.436836
20165.844727	-64.308075
20176.611328	-64.345520
20187.377930	-64.432823
20198.144531	-64.603867
20208.911133	-64.548294
20219.677734	-64.474594
20230.444336	-64.364616
20241.210938	-64.473923
20251.977539	-64.479660
20262.744141	-64.486847
20273.510742	-64.495674
20284.277344	-64.482132
20295.043945	-64.463120
20305.810547	-64.639877
20316.577148	-64.512291
20327.343750	-64.627090
20338.110352	-64.697975
20348.876953	-64.607819
20359.643555	-64.728714
20370.410156	-64.749107
20381.176758	-64.792320
20391.943359	-64.705139
20402.709961	-64.783188
20413.476562	-64.798370
20424.243164	-64.626854
20435.009766	-64.616219
20445.776367	-64.633362
20456.542969	-64.859375
20467.309570	-64.872772
20478.076172	-64.720497
20488.842773	-64.843239
20499.609375	-65.018509
20510.375977	-64.910988
20521.142578	-64.918556
20531.909180	-65.024849
20542.675781	-65.027527
20553.442383	-64.908096
20564.208984	-64.833984
20574.975586	-64.907669
20585.742188	-65.004356
20596.508789	-65.089111
20607.275391	-64.861954
20618.041992	-64.920387
20628.808594	-65.246399
20639.575195	-65.294594
20650.341797	-65.271187
20661.108398	-65.162544
20671.875000	-65.191780
20682.641602	-65.186287
20693.408203	-65.285919
20704.174805	-65.311447
20714.941406	-65.293556
20725.708008	-65.516617
20736.474609	-65.321281
20747.241211	-65.422516
20758.007812	-65.426628
20768.774414	-65.423691
20779.541016	-65.386269
20790.307617	-65.486008
20801.074219	-65.484085
20811.840820	-65.421730
20822.607422	-65.420349
20833.374023	-65.595215
20844.140625	-65.709679
20854.907227	-65.705612
20865.673828	-65.473930
20876.440430	-65.513832
20887.207031	-65.606384
20897.973633	-65.698753
20908.740234	-65.756096
20919.506836	-65.734688
20930.273438	-65.665863
20941.040039	-65.636322
20951.806641	-65.760185
20962.573242	-65.970604
20973.339844	-65.838135
20984.106445	-65.700974
20994.873047	-65.718895
21005.639648	-65.692726
21016.406250	-65.760185
21027.172852	-65.841896
21037.939453	-65.871674
21048.706055	-66.006767
21059.472656	-66.111038
21070.239258	-65.912636
21081.005859	-65.952110
21091.772461	-65.899445
21102.539062	-65.853821
21113.305664	-65.776016
21124.072266	-66.024170
21134.838867	-66.145828
21145.605469	-66.155518
21156.372070	-66.030220
21167.138672	-66.120056
21177.905273	-66.261345
21188.671875	-66.271179
21199.438477	-66.246887
21210.205078	-66.081886
21220.971680	-66.294159
21231.738281	-66.250031
21242.504883	-66.242729
21253.271484	-66.259857
21264.038086	-66.197319
21274.804688	-66.259979
21285.571289	-66.336227
21296.337891	-66.321312
21307.104492	-66.267403
21317.871094	-66.469048
21328.637695	-66.673836
21339.404297	-66.511581
21350.170898	-66.291702
21360.937500	-66.400589
21371.704102	-66.564560
21382.470703	-66.531303
21393.237305	-66.648567
21404.003906	-66.507072
21414.770508	-66.599510
21425.537109	-66.668144
21436.303711	-66.615456
21447.070312	-66.640167
21457.836914	-66.605919
21468.603516	-66.557373
21479.370117	-66.556816
21490.136719	-66.575905
21500.903320	-66.660980
21511.669922	-66.693687
21522.436523	-66.817482
21533.203125	-66.883797
21543.969727	-66.672279
21554.736328	-66.650215
21565.502930	-66.762512
21576.269531	-66.764427
21587.036133	-66.811874
21597.802734	-66.822182
21608.569336	-66.774071
21619.335938	-66.781548
21630.102539	-66.870224
21640.869141	-66.887505
21651.635742	-66.961533
21662.402344	-66.997780
21673.168945	-66.930656
21683.935547	-66.944839
21694.702148	-66.859207
21705.468750	-67.003311
21716.235352	-66.929855
21727.001953	-66.927315
21737.768555	-67.084702
21748.535156	-66.967079
21759.301758	-66.960953
21770.068359	-67.067894
21780.834961	-67.077881
21791.601562	-67.015358
21802.368164	-66.924194
21813.134766	-67.171310
21823.901367	-67.156181
21834.667969	-67.225502
21845.434570	-67.086113
21856.201172	-67.139229
21866.967773	-67.171524
21877.734375	-67.227844
21888.500977	-67.248169
21899.267578	-67.106422
21910.034180	-67.156204
21920.800781	-67.316841
21931.567383	-67.279037
21942.333984	-67.224327
21953.100586	-67.215858
21963.867188	-67.105766
21974.633789	-67.146675
21985.400391	-67.288643
21996.166992	-67.088692
22006.933594	-67.081436
22017.700195	-67.127220
22028.466797	-67.148903
22039.233398	-67.055237
